Time(Days),x_rot(km),y_rot(km),z_rot(km),vx_rot(km/s),vy_rot(km/s),vz_rot(km/s)
0.51212803,434779.27540930,-11678.98055416,24446.28058442,0.97350868,-0.44704110,0.50935515
0.51312828,434863.39728538,-11717.63246940,24490.29699551,0.97327020,-0.44745546,0.50928856
0.51412853,434947.49856677,-11756.32019240,24534.30766044,0.97303207,-0.44786978,0.50922217
0.51512878,435031.57928395,-11795.04371949,24578.31259541,0.97279430,-0.44828406,0.50915596
0.51612903,435115.63946722,-11833.80304698,24622.31181653,0.97255687,-0.44869829,0.50908993
0.51712928,435199.67914668,-11872.59817118,24666.30533981,0.97231979,-0.44911248,0.50902410
0.51812953,435283.69835223,-11911.42908840,24710.29318118,0.97208305,-0.44952662,0.50895844
0.51912978,435367.69711357,-11950.29579497,24754.27535646,0.97184666,-0.44994073,0.50889297
0.52013003,435451.67546021,-11989.19828721,24798.25188142,0.97161061,-0.45035479,0.50882768
0.52113028,435535.63342146,-12028.13656143,24842.22277171,0.97137490,-0.45076881,0.50876257
0.52213053,435619.57102646,-12067.11061395,24886.18804291,0.97113952,-0.45118278,0.50869764
0.52313078,435703.48830414,-12106.12044110,24930.14771052,0.97090447,-0.45159671,0.50863289
0.52413103,435787.38528323,-12145.16603921,24974.10178993,0.97066976,-0.45201061,0.50856831
0.52513128,435871.26199231,-12184.24740459,25018.05029648,0.97043538,-0.45242445,0.50850392
0.52613153,435955.11845974,-12223.36453357,25061.99324539,0.97020132,-0.45283826,0.50843970
0.52713178,436038.95471371,-12262.51742248,25105.93065184,0.96996759,-0.45325202,0.50837565
0.52813203,436122.77078223,-12301.70606764,25149.86253088,0.96973418,-0.45366574,0.50831178
0.52913228,436206.56669311,-12340.93046539,25193.78889752,0.96950109,-0.45407942,0.50824808
0.53013253,436290.34247399,-12380.19061204,25237.70976666,0.96926832,-0.45449306,0.50818456
0.53113278,436374.09815235,-12419.48650394,25281.62515313,0.96903587,-0.45490665,0.50812120
0.53213303,436457.83375545,-12458.81813741,25325.53507169,0.96880374,-0.45532020,0.50805802
0.53313328,436541.54931040,-12498.18550878,25369.43953700,0.96857191,-0.45573371,0.50799500
0.53413353,436625.24484413,-12537.58861439,25413.33856364,0.96834040,-0.45614718,0.50793215
0.53513378,436708.92038340,-12577.02745056,25457.23216615,0.96810919,-0.45656060,0.50786947
0.53613403,436792.57595479,-12616.50201362,25501.12035895,0.96787829,-0.45697398,0.50780696
0.53713428,436876.21158470,-12656.01229992,25545.00315639,0.96764770,-0.45738732,0.50774461
0.53813453,436959.82729937,-12695.55830579,25588.88057276,0.96741741,-0.45780062,0.50768243
0.53913478,437043.42312486,-12735.14002755,25632.75262226,0.96718742,-0.45821387,0.50762041
0.54013503,437126.99908709,-12774.75746155,25676.61931903,0.96695772,-0.45862708,0.50755855
0.54113528,437210.55521177,-12814.41060412,25720.48067711,0.96672833,-0.45904025,0.50749686
0.54213553,437294.09152447,-12854.09945159,25764.33671048,0.96649923,-0.45945338,0.50743533
0.54313578,437377.60805058,-12893.82400030,25808.18743305,0.96627042,-0.45986646,0.50737395
0.54413603,437461.10481535,-12933.58424658,25852.03285865,0.96604190,-0.46027950,0.50731274
0.54513628,437544.58184384,-12973.38018678,25895.87300103,0.96581367,-0.46069250,0.50725169
0.54613653,437628.03916097,-13013.21181722,25939.70787388,0.96558573,-0.46110546,0.50719079
0.54713678,437711.47679147,-13053.07913425,25983.53749082,0.96535808,-0.46151838,0.50713005
0.54813703,437794.89475994,-13092.98213420,26027.36186538,0.96513071,-0.46193125,0.50706947
0.54913728,437878.29309081,-13132.92081341,26071.18101104,0.96490362,-0.46234408,0.50700904
0.55013753,437961.67180834,-13172.89516821,26114.99494119,0.96467681,-0.46275687,0.50694877
0.55113778,438045.03093666,-13212.90519495,26158.80366916,0.96445028,-0.46316961,0.50688865
0.55213803,438128.37049972,-13252.95088996,26202.60720822,0.96422402,-0.46358231,0.50682869
0.55313828,438211.69052133,-13293.03224957,26246.40557155,0.96399804,-0.46399497,0.50676887
0.55413853,438294.99102514,-13333.14927012,26290.19877227,0.96377233,-0.46440759,0.50670921
0.55513878,438378.27203464,-13373.30194796,26333.98682344,0.96354690,-0.46482017,0.50664970
0.55613903,438461.53357319,-13413.49027941,26377.76973804,0.96332173,-0.46523270,0.50659034
0.55713928,438544.77566399,-13453.71426082,26421.54752898,0.96309683,-0.46564519,0.50653113
0.55813953,438627.99833006,-13493.97388851,26465.32020913,0.96287220,-0.46605764,0.50647206
0.55913978,438711.20159433,-13534.26915884,26509.08779127,0.96264783,-0.46647005,0.50641315
0.56014004,438794.38547954,-13574.60006813,26552.85028811,0.96242372,-0.46688241,0.50635438
0.56114029,438877.55000829,-13614.96661272,26596.60771230,0.96219987,-0.46729473,0.50629575
0.56214054,438960.69520304,-13655.36878895,26640.36007643,0.96197628,-0.46770701,0.50623728
0.56314079,439043.82108611,-13695.80659315,26684.10739304,0.96175295,-0.46811925,0.50617894
0.56414104,439126.92767967,-13736.28002166,26727.84967456,0.96152988,-0.46853144,0.50612075
0.56514129,439210.01500575,-13776.78907081,26771.58693341,0.96130706,-0.46894359,0.50606271
0.56614154,439293.08308623,-13817.33373694,26815.31918190,0.96108449,-0.46935570,0.50600480
0.56714179,439376.13194286,-13857.91401638,26859.04643231,0.96086217,-0.46976777,0.50594704
0.56814204,439459.16159725,-13898.52990547,26902.76869685,0.96064010,-0.47017979,0.50588942
0.56914229,439542.17207086,-13939.18140055,26946.48598766,0.96041828,-0.47059177,0.50583193
0.57014254,439625.16338502,-13979.86849793,26990.19831681,0.96019671,-0.47100371,0.50577459
0.57114279,439708.13556093,-14020.59119397,27033.90569633,0.95997538,-0.47141561,0.50571739
0.57214304,439791.08861964,-14061.34948498,27077.60813819,0.95975429,-0.47182747,0.50566032
0.57314329,439874.02258207,-14102.14336731,27121.30565427,0.95953345,-0.47223928,0.50560339
0.57414354,439956.93746900,-14142.97283728,27164.99825642,0.95931284,-0.47265105,0.50554660
0.57514379,440039.83330110,-14183.83789123,27208.68595641,0.95909247,-0.47306278,0.50548995
0.57614404,440122.71009887,-14224.73852548,27252.36876598,0.95887234,-0.47347446,0.50543343
0.57714429,440205.56788271,-14265.67473637,27296.04669677,0.95865244,-0.47388610,0.50537704
0.57814454,440288.40667288,-14306.64652022,27339.71976038,0.95843278,-0.47429770,0.50532079
0.57914479,440371.22648949,-14347.65387336,27383.38796838,0.95821335,-0.47470926,0.50526467
0.58014504,440454.02735255,-14388.69679213,27427.05133223,0.95799415,-0.47512078,0.50520868
0.58114529,440536.80928192,-14429.77527285,27470.70986336,0.95777518,-0.47553225,0.50515283
0.58214554,440619.57229734,-14470.88931185,27514.36357316,0.95755644,-0.47594368,0.50509711
0.58314579,440702.31641843,-14512.03890545,27558.01247293,0.95733792,-0.47635507,0.50504151
0.58414604,440785.04166467,-14553.22404997,27601.65657393,0.95711963,-0.47676641,0.50498605
0.58514629,440867.74805543,-14594.44474176,27645.29588737,0.95690156,-0.47717771,0.50493072
0.58614654,440950.43560994,-14635.70097712,27688.93042439,0.95668371,-0.47758897,0.50487551
0.58714679,441033.10434731,-14676.99275239,27732.56019608,0.95646609,-0.47800019,0.50482044
0.58814704,441115.75428654,-14718.32006388,27776.18521348,0.95624868,-0.47841136,0.50476549
0.58914729,441198.38544649,-14759.68290792,27819.80548757,0.95603149,-0.47882250,0.50471066
0.59014754,441280.99784592,-14801.08128083,27863.42102929,0.95581452,-0.47923359,0.50465597
0.59114779,441363.59150343,-14842.51517894,27907.03184949,0.95559776,-0.47964463,0.50460140
0.59214804,441446.16643756,-14883.98459855,27950.63795902,0.95538121,-0.48005564,0.50454695
0.59314829,441528.72266667,-14925.48953599,27994.23936862,0.95516488,-0.48046660,0.50449263
0.59414854,441611.26020904,-14967.02998758,28037.83608902,0.95494876,-0.48087752,0.50443843
0.59514879,441693.77908281,-15008.60594963,28081.42813088,0.95473284,-0.48128840,0.50438436
0.59614904,441776.27930603,-15050.21741847,28125.01550481,0.95451714,-0.48169923,0.50433041
0.59714929,441858.76089661,-15091.86439040,28168.59822136,0.95430164,-0.48211002,0.50427658
0.59814954,441941.22387235,-15133.54686175,28212.17629105,0.95408635,-0.48252077,0.50422287
0.59914979,442023.66825094,-15175.26482882,28255.74972433,0.95387126,-0.48293148,0.50416928
0.60015004,442106.09404995,-15217.01828794,28299.31853160,0.95365637,-0.48334214,0.50411581
0.60115029,442188.50128684,-15258.80723540,28342.88272321,0.95344169,-0.48375276,0.50406246
0.60215054,442270.88997896,-15300.63166753,28386.44230948,0.95322720,-0.48416334,0.50400923
0.60315079,442353.26014355,-15342.49158063,28429.99730065,0.95301292,-0.48457387,0.50395612
0.60415104,442435.61179772,-15384.38697101,28473.54770694,0.95279883,-0.48498437,0.50390313
0.60515129,442517.94495849,-15426.31783498,28517.09353849,0.95258493,-0.48539482,0.50385025
0.60615154,442600.25964277,-15468.28416885,28560.63480541,0.95237124,-0.48580522,0.50379749
0.60715179,442682.55586734,-15510.28596893,28604.17151775,0.95215773,-0.48621559,0.50374484
0.60815204,442764.83364890,-15552.32323152,28647.70368554,0.95194442,-0.48662591,0.50369232
0.60915229,442847.09300401,-15594.39595292,28691.23131872,0.95173130,-0.48703619,0.50363990
0.61015254,442929.33394916,-15636.50412943,28734.75442722,0.95151837,-0.48744643,0.50358760
0.61115279,443011.55650070,-15678.64775737,28778.27302089,0.95130563,-0.48785662,0.50353542
0.61215304,443093.76067489,-15720.82683303,28821.78710956,0.95109308,-0.48826677,0.50348335
0.61315329,443175.94648789,-15763.04135271,28865.29670300,0.95088071,-0.48867688,0.50343139
0.61415354,443258.11395573,-15805.29131271,28908.80181093,0.95066853,-0.48908694,0.50337954
0.61515379,443340.26309437,-15847.57670933,28952.30244303,0.95045653,-0.48949696,0.50332781
0.61615404,443422.39391964,-15889.89753887,28995.79860894,0.95024471,-0.48990694,0.50327618
0.61715429,443504.50644728,-15932.25379761,29039.29031825,0.95003308,-0.49031688,0.50322467
0.61815454,443586.60069293,-15974.64548187,29082.77758048,0.94982162,-0.49072677,0.50317327
0.61915479,443668.67667211,-16017.07258792,29126.26040515,0.94961035,-0.49113662,0.50312198
0.62015504,443750.73440026,-16059.53511207,29169.73880170,0.94939925,-0.49154643,0.50307079
0.62115529,443832.77389271,-16102.03305060,29213.21277954,0.94918833,-0.49195620,0.50301972
0.62215554,443914.79516470,-16144.56639980,29256.68234803,0.94897759,-0.49236592,0.50296875
0.62315579,443996.79823135,-16187.13515597,29300.14751649,0.94876702,-0.49277560,0.50291789
0.62415604,444078.78310769,-16229.73931539,29343.60829420,0.94855662,-0.49318523,0.50286714
0.62515629,444160.74980867,-16272.37887435,29387.06469039,0.94834639,-0.49359483,0.50281649
0.62615654,444242.69834913,-16315.05382913,29430.51671424,0.94813634,-0.49400438,0.50276595
0.62715679,444324.62874380,-16357.76417603,29473.96437489,0.94792646,-0.49441388,0.50271552
0.62815704,444406.54100732,-16400.50991131,29517.40768147,0.94771674,-0.49482335,0.50266519
0.62915729,444488.43515426,-16443.29103127,29560.84664301,0.94750720,-0.49523277,0.50261496
0.63015754,444570.31119906,-16486.10753218,29604.28126854,0.94729782,-0.49564215,0.50256484
0.63115779,444652.16915607,-16528.95941033,29647.71156704,0.94708860,-0.49605148,0.50251482
0.63215804,444734.00903958,-16571.84666199,29691.13754744,0.94687955,-0.49646077,0.50246491
0.63315829,444815.83086375,-16614.76928344,29734.55921862,0.94667067,-0.49687002,0.50241510
0.63415854,444897.63464265,-16657.72727096,29777.97658945,0.94646194,-0.49727923,0.50236539
0.63515879,444979.42039028,-16700.72062082,29821.38966873,0.94625338,-0.49768839,0.50231578
0.63615904,445061.18812053,-16743.74932930,29864.79846523,0.94604498,-0.49809751,0.50226628
0.63715929,445142.93784720,-16786.81339266,29908.20298768,0.94583674,-0.49850658,0.50221687
0.63815954,445224.66958400,-16829.91280718,29951.60324477,0.94562865,-0.49891562,0.50216756
0.63915979,445306.38334456,-16873.04756912,29994.99924515,0.94542072,-0.49932461,0.50211836
0.64016004,445388.07914241,-16916.21767477,30038.39099743,0.94521295,-0.49973355,0.50206925
0.64116029,445469.75699100,-16959.42312037,30081.77851017,0.94500533,-0.50014246,0.50202025
0.64216054,445551.41690367,-17002.66390221,30125.16179190,0.94479787,-0.50055132,0.50197134
0.64316079,445633.05889369,-17045.94001653,30168.54085112,0.94459056,-0.50096014,0.50192253
0.64416104,445714.68297425,-17089.25145962,30211.91569628,0.94438340,-0.50136891,0.50187381
0.64516129,445796.28915843,-17132.59822772,30255.28633580,0.94417640,-0.50177764,0.50182520
0.64616154,445877.87745924,-17175.98031710,30298.65277804,0.94396954,-0.50218633,0.50177668
0.64716179,445959.44788960,-17219.39772402,30342.01503135,0.94376283,-0.50259497,0.50172826
0.64816204,446041.00046234,-17262.85044473,30385.37310402,0.94355627,-0.50300357,0.50167993
0.64916229,446122.53519021,-17306.33847550,30428.72700432,0.94334986,-0.50341213,0.50163170
0.65016254,446204.05208586,-17349.86181257,30472.07674046,0.94314359,-0.50382064,0.50158356
0.65116279,446285.55116188,-17393.42045221,30515.42232064,0.94293747,-0.50422911,0.50153552
0.65216304,446367.03243076,-17437.01439066,30558.76375301,0.94273149,-0.50463754,0.50148757
0.65316329,446448.49590492,-17480.64362417,30602.10104567,0.94252566,-0.50504592,0.50143972
0.65416354,446529.94159667,-17524.30814901,30645.43420671,0.94231997,-0.50545427,0.50139196
0.65516379,446611.36951827,-17568.00796140,30688.76324415,0.94211442,-0.50586256,0.50134429
0.65616404,446692.77968188,-17611.74305761,30732.08816602,0.94190900,-0.50627082,0.50129671
0.65716429,446774.17209958,-17655.51343388,30775.40898027,0.94170373,-0.50667903,0.50124923
0.65816454,446855.54678338,-17699.31908644,30818.72569484,0.94149860,-0.50708719,0.50120183
0.65916479,446936.90374519,-17743.16001155,30862.03831761,0.94129360,-0.50749532,0.50115453
0.66016504,447018.24299685,-17787.03620545,30905.34685646,0.94108874,-0.50790340,0.50110732
0.66116529,447099.56455013,-17830.94766438,30948.65131921,0.94088402,-0.50831143,0.50106020
0.66216554,447180.86841671,-17874.89438456,30991.95171365,0.94067943,-0.50871942,0.50101317
0.66316579,447262.15460820,-17918.87636226,31035.24804753,0.94047498,-0.50912737,0.50096623
0.66416604,447343.42313610,-17962.89359369,31078.54032858,0.94027066,-0.50953528,0.50091938
0.66516629,447424.67401189,-18006.94607509,31121.82856448,0.94006647,-0.50994314,0.50087262
0.66616654,447505.90724691,-18051.03380270,31165.11276289,0.93986241,-0.51035096,0.50082594
0.66716679,447587.12285247,-18095.15677275,31208.39293142,0.93965848,-0.51075873,0.50077936
0.66816704,447668.32083978,-18139.31498147,31251.66907766,0.93945468,-0.51116647,0.50073286
0.66916729,447749.50121998,-18183.50842509,31294.94120917,0.93925101,-0.51157415,0.50068645
0.67016754,447830.66400413,-18227.73709983,31338.20933345,0.93904746,-0.51198180,0.50064012
0.67116779,447911.80920322,-18272.00100192,31381.47345800,0.93884405,-0.51238940,0.50059388
0.67216804,447992.93682818,-18316.30012759,31424.73359027,0.93864076,-0.51279695,0.50054773
0.67316829,448074.04688982,-18360.63447306,31467.98973767,0.93843759,-0.51320447,0.50050166
0.67416854,448155.13939893,-18405.00403456,31511.24190759,0.93823455,-0.51361194,0.50045568
0.67516879,448236.21436619,-18449.40880829,31554.49010739,0.93803163,-0.51401936,0.50040979
0.67616904,448317.27180222,-18493.84879048,31597.73434439,0.93782884,-0.51442674,0.50036397
0.67716929,448398.31171757,-18538.32397735,31640.97462588,0.93762616,-0.51483408,0.50031825
0.67816954,448479.33412270,-18582.83436512,31684.21095911,0.93742361,-0.51524137,0.50027260
0.67916979,448560.33902802,-18627.37994999,31727.44335132,0.93722117,-0.51564862,0.50022704
0.68017004,448641.32644386,-18671.96072819,31770.67180969,0.93701886,-0.51605583,0.50018156
0.68117029,448722.29638047,-18716.57669592,31813.89634139,0.93681666,-0.51646299,0.50013617
0.68217054,448803.24884804,-18761.22784939,31857.11695356,0.93661458,-0.51687011,0.50009086
0.68317079,448884.18385669,-18805.91418482,31900.33365329,0.93641262,-0.51727719,0.50004562
0.68417104,448965.10141647,-18850.63569840,31943.54644765,0.93621078,-0.51768422,0.50000048
0.68517129,449046.00153734,-18895.39238636,31986.75534369,0.93600905,-0.51809120,0.49995541
0.68617154,449126.88422922,-18940.18424488,32029.96034840,0.93580743,-0.51849815,0.49991042
0.68717179,449207.74950194,-18985.01127017,32073.16146878,0.93560592,-0.51890505,0.49986552
0.68817204,449288.59736527,-19029.87345843,32116.35871177,0.93540453,-0.51931190,0.49982069
0.68917229,449369.42782892,-19074.77080587,32159.55208429,0.93520325,-0.51971871,0.49977594
0.69017254,449450.24090251,-19119.70330868,32202.74159322,0.93500209,-0.52012548,0.49973128
0.69117279,449531.03659561,-19164.67096306,32245.92724543,0.93480103,-0.52053220,0.49968669
0.69217304,449611.81491772,-19209.67376521,32289.10904775,0.93460008,-0.52093888,0.49964218
0.69317329,449692.57587827,-19254.71171131,32332.28700697,0.93439924,-0.52134552,0.49959775
0.69417354,449773.31948662,-19299.78479756,32375.46112987,0.93419851,-0.52175211,0.49955340
0.69517379,449854.04575207,-19344.89302016,32418.63142319,0.93399789,-0.52215866,0.49950913
0.69617404,449934.75468386,-19390.03637528,32461.79789364,0.93379737,-0.52256516,0.49946493
0.69717429,450015.44629116,-19435.21485913,32504.96054791,0.93359696,-0.52297162,0.49942081
0.69817454,450096.12058305,-19480.42846788,32548.11939265,0.93339665,-0.52337803,0.49937677
0.69917479,450176.77756859,-19525.67719772,32591.27443450,0.93319645,-0.52378440,0.49933280
0.70017504,450257.41725674,-19570.96104483,32634.42568004,0.93299635,-0.52419073,0.49928891
0.70117529,450338.03965641,-19616.28000540,32677.57313586,0.93279635,-0.52459701,0.49924510
0.70217554,450418.64477645,-19661.63407560,32720.71680850,0.93259645,-0.52500325,0.49920136
0.70317579,450499.23262564,-19707.02325162,32763.85670446,0.93239666,-0.52540944,0.49915770
0.70417604,450579.80321269,-19752.44752963,32806.99283025,0.93219697,-0.52581559,0.49911411
0.70517629,450660.35654627,-19797.90690581,32850.12519232,0.93199737,-0.52622170,0.49907060
0.70617654,450740.89263497,-19843.40137633,32893.25379710,0.93179788,-0.52662776,0.49902716
0.70717679,450821.41148731,-19888.93093737,32936.37865100,0.93159848,-0.52703377,0.49898379
0.70817704,450901.91311177,-19934.49558509,32979.49976040,0.93139919,-0.52743975,0.49894050
0.70917729,450982.39751676,-19980.09531567,33022.61713166,0.93119999,-0.52784567,0.49889728
0.71017754,451062.86471061,-20025.73012527,33065.73077109,0.93100088,-0.52825156,0.49885414
0.71117779,451143.31470163,-20071.40001007,33108.84068500,0.93080187,-0.52865740,0.49881107
0.71217804,451223.74749803,-20117.10496622,33151.94687966,0.93060296,-0.52906319,0.49876807
0.71317829,451304.16310798,-20162.84498989,33195.04936132,0.93040414,-0.52946894,0.49872514
0.71417854,451384.56153958,-20208.62007725,33238.14813619,0.93020541,-0.52987465,0.49868228
0.71517879,451464.94280089,-20254.43022445,33281.24321048,0.93000677,-0.53028031,0.49863950
0.71617904,451545.30689988,-20300.27542765,33324.33459034,0.92980823,-0.53068593,0.49859678
0.71717929,451625.65384449,-20346.15568301,33367.42228193,0.92960978,-0.53109150,0.49855414
0.71817954,451705.98364259,-20392.07098668,33410.50629136,0.92941142,-0.53149703,0.49851157
0.71917979,451786.29630198,-20438.02133483,33453.58662472,0.92921315,-0.53190251,0.49846907
0.72018005,451866.59183042,-20484.00672360,33496.66328807,0.92901497,-0.53230795,0.49842664
0.72118030,451946.87023561,-20530.02714914,33539.73628747,0.92881688,-0.53271334,0.49838428
0.72218055,452027.13152517,-20576.08260761,33582.80562892,0.92861887,-0.53311869,0.49834198
0.72318080,452107.37570671,-20622.17309514,33625.87131843,0.92842096,-0.53352400,0.49829976
0.72418105,452187.60278773,-20668.29860790,33668.93336194,0.92822313,-0.53392926,0.49825761
0.72518130,452267.81277571,-20714.45914202,33711.99176541,0.92802538,-0.53433448,0.49821552
0.72618155,452348.00567805,-20760.65469366,33755.04653476,0.92782773,-0.53473965,0.49817350
0.72718180,452428.18150211,-20806.88525894,33798.09767587,0.92763015,-0.53514478,0.49813156
0.72818205,452508.34025519,-20853.15083401,33841.14519462,0.92743266,-0.53554986,0.49808967
0.72918230,452588.48194454,-20899.45141501,33884.18909685,0.92723526,-0.53595490,0.49804786
0.73018255,452668.60657733,-20945.78699808,33927.22938837,0.92703793,-0.53635989,0.49800611
0.73118280,452748.71416071,-20992.15757935,33970.26607500,0.92684069,-0.53676484,0.49796444
0.73218305,452828.80470175,-21038.56315497,34013.29916249,0.92664353,-0.53716974,0.49792282
0.73318330,452908.87820749,-21085.00372105,34056.32865661,0.92644646,-0.53757460,0.49788128
0.73418355,452988.93468488,-21131.47927374,34099.35456307,0.92624946,-0.53797941,0.49783980
0.73518380,453068.97414084,-21177.98980916,34142.37688758,0.92605254,-0.53838418,0.49779838
0.73618405,453148.99658225,-21224.53532344,34185.39563582,0.92585570,-0.53878891,0.49775703
0.73718430,453229.00201591,-21271.11581270,34228.41081344,0.92565894,-0.53919359,0.49771575
0.73818455,453308.99044857,-21317.73127308,34271.42242608,0.92546226,-0.53959822,0.49767453
0.73918480,453388.96188695,-21364.38170070,34314.43047934,0.92526565,-0.54000281,0.49763338
0.74018505,453468.91633768,-21411.06709168,34357.43497883,0.92506912,-0.54040735,0.49759229
0.74118530,453548.85380738,-21457.78744213,34400.43593009,0.92487267,-0.54081185,0.49755126
0.74218555,453628.77430260,-21504.54274818,34443.43333867,0.92467629,-0.54121631,0.49751030
0.74318580,453708.67782982,-21551.33300595,34486.42721010,0.92447999,-0.54162072,0.49746940
0.74418605,453788.56439549,-21598.15821155,34529.41754987,0.92428376,-0.54202508,0.49742857
0.74518630,453868.43400600,-21645.01836110,34572.40436345,0.92408761,-0.54242941,0.49738780
0.74618655,453948.28666771,-21691.91345070,34615.38765630,0.92389153,-0.54283368,0.49734709
0.74718680,454028.12238689,-21738.84347647,34658.36743385,0.92369552,-0.54323791,0.49730645
0.74818705,454107.94116980,-21785.80843453,34701.34370151,0.92349958,-0.54364210,0.49726586
0.74918730,454187.74302262,-21832.80832097,34744.31646467,0.92330372,-0.54404624,0.49722534
0.75018755,454267.52795149,-21879.84313190,34787.28572870,0.92310792,-0.54445033,0.49718489
0.75118780,454347.29596251,-21926.91286344,34830.25149893,0.92291220,-0.54485438,0.49714449
0.75218805,454427.04706172,-21974.01751168,34873.21378070,0.92271654,-0.54525839,0.49710415
0.75318830,454506.78125511,-22021.15707272,34916.17257930,0.92252096,-0.54566235,0.49706388
0.75418855,454586.49854863,-22068.33154267,34959.12790002,0.92232544,-0.54606626,0.49702367
0.75518880,454666.19894818,-22115.54091762,35002.07974812,0.92212999,-0.54647013,0.49698352
0.75618905,454745.88245959,-22162.78519368,35045.02812882,0.92193461,-0.54687395,0.49694342
0.75718930,454825.54908867,-22210.06436693,35087.97304737,0.92173929,-0.54727773,0.49690339
0.75818955,454905.19884117,-22257.37843347,35130.91450894,0.92154404,-0.54768147,0.49686342
0.75918980,454984.83172280,-22304.72738939,35173.85251872,0.92134886,-0.54808516,0.49682351
0.76019005,455064.44773920,-22352.11123079,35216.78708187,0.92115374,-0.54848880,0.49678366
0.76119030,455144.04689599,-22399.52995376,35259.71820351,0.92095869,-0.54889240,0.49674387
0.76219055,455223.62919872,-22446.98355437,35302.64588877,0.92076370,-0.54929595,0.49670413
0.76319080,455303.19465293,-22494.47202873,35345.57014274,0.92056877,-0.54969946,0.49666446
0.76419105,455382.74326406,-22541.99537291,35388.49097049,0.92037391,-0.55010292,0.49662484
0.76519130,455462.27503754,-22589.55358299,35431.40837709,0.92017911,-0.55050634,0.49658528
0.76619155,455541.78997875,-22637.14665507,35474.32236756,0.91998437,-0.55090971,0.49654578
0.76719180,455621.28809302,-22684.77458521,35517.23294692,0.91978970,-0.55131304,0.49650634
0.76819205,455700.76938563,-22732.43736950,35560.14012018,0.91959508,-0.55171632,0.49646696
0.76919230,455780.23386181,-22780.13500401,35603.04389229,0.91940052,-0.55211955,0.49642763
0.77019255,455859.68152677,-22827.86748483,35645.94426822,0.91920603,-0.55252274,0.49638836
0.77119280,455939.11238565,-22875.63480801,35688.84125292,0.91901159,-0.55292589,0.49634915
0.77219305,456018.52644355,-22923.43696965,35731.73485128,0.91881721,-0.55332899,0.49631000
0.77319330,456097.92370553,-22971.27396580,35774.62506822,0.91862289,-0.55373204,0.49627090
0.77419355,456177.30417660,-23019.14579253,35817.51190862,0.91842863,-0.55413505,0.49623185
0.77519380,456256.66786174,-23067.05244592,35860.39537733,0.91823443,-0.55453801,0.49619287
0.77619405,456336.01476586,-23114.99392203,35903.27547919,0.91804028,-0.55494093,0.49615394
0.77719430,456415.34489386,-23162.97021693,35946.15221903,0.91784619,-0.55534380,0.49611506
0.77819455,456494.65825056,-23210.98132667,35989.02560166,0.91765215,-0.55574663,0.49607624
0.77919480,456573.95484077,-23259.02724733,36031.89563185,0.91745817,-0.55614941,0.49603748
0.78019505,456653.23466924,-23307.10797495,36074.76231438,0.91726425,-0.55655214,0.49599877
0.78119530,456732.49774066,-23355.22350560,36117.62565399,0.91707038,-0.55695483,0.49596012
0.78219555,456811.74405972,-23403.37383534,36160.48565542,0.91687656,-0.55735747,0.49592152
0.78319580,456890.97363103,-23451.55896021,36203.34232337,0.91668279,-0.55776007,0.49588297
0.78419605,456970.18645917,-23499.77887628,36246.19566253,0.91648908,-0.55816263,0.49584448
0.78519630,457049.38254868,-23548.03357960,36289.04567760,0.91629542,-0.55856513,0.49580604
0.78619655,457128.56190406,-23596.32306621,36331.89237321,0.91610181,-0.55896759,0.49576766
0.78719680,457207.72452977,-23644.64733217,36374.73575401,0.91590826,-0.55937001,0.49572933
0.78819705,457286.87043021,-23693.00637353,36417.57582463,0.91571475,-0.55977238,0.49569106
0.78919730,457365.99960976,-23741.40018632,36460.41258966,0.91552130,-0.56017470,0.49565283
0.79019755,457445.11207275,-23789.82876660,36503.24605369,0.91532789,-0.56057698,0.49561466
0.79119780,457524.20782346,-23838.29211040,36546.07622130,0.91513453,-0.56097921,0.49557655
0.79219805,457603.28686616,-23886.79021377,36588.90309703,0.91494123,-0.56138140,0.49553848
0.79319830,457682.34920504,-23935.32307276,36631.72668541,0.91474797,-0.56178354,0.49550047
0.79419855,457761.39484427,-23983.89068338,36674.54699097,0.91455476,-0.56218563,0.49546251
0.79519880,457840.42378798,-24032.49304170,36717.36401820,0.91436160,-0.56258768,0.49542460
0.79619905,457919.43604026,-24081.13014373,36760.17777159,0.91416848,-0.56298968,0.49538674
0.79719930,457998.43160515,-24129.80198551,36802.98825559,0.91397541,-0.56339164,0.49534894
0.79819955,458077.41048667,-24178.50856308,36845.79547466,0.91378239,-0.56379355,0.49531119
0.79919980,458156.37268878,-24227.24987246,36888.59943323,0.91358941,-0.56419542,0.49527348
0.80020005,458235.31821541,-24276.02590969,36931.40013571,0.91339648,-0.56459724,0.49523583
0.80120030,458314.24707044,-24324.83667079,36974.19758650,0.91320359,-0.56499901,0.49519823
0.80220055,458393.15925774,-24373.68215178,37016.99178999,0.91301075,-0.56540074,0.49516068
0.80320080,458472.05478111,-24422.56234870,37059.78275053,0.91281795,-0.56580242,0.49512318
0.80420105,458550.93364433,-24471.47725756,37102.57047248,0.91262519,-0.56620405,0.49508573
0.80520130,458629.79585113,-24520.42687439,37145.35496016,0.91243248,-0.56660564,0.49504833
0.80620155,458708.64140521,-24569.41119521,37188.13621789,0.91223981,-0.56700719,0.49501098
0.80720180,458787.47031022,-24618.43021602,37230.91424998,0.91204718,-0.56740868,0.49497369
